path,label
fa1_outputs\balanced\normal\aug218_C_flipped_Home_01_video (17)_f60.png,normal
fa1_outputs\balanced\normal\aug178_C_flipped_Coffee_room_02_video (61)_f1149.png,normal
fa1_outputs\balanced\sitting\aug381_D_zoom_1.3x_Coffee_room_01_video (34)_f259.png,sitting
fa1_outputs\balanced\standing\Lecture_room_video (24)_f1261.png,standing
fa1_outputs\balanced\normal\aug345_B_rotated_15deg_Home_02_video (38)_f172.png,normal
fa1_outputs\balanced\walking\aug0_brightness_jitter_Coffee_room_01_video (11)_f289.png,walking
fa1_outputs\balanced\sitting\aug263_D_zoom_1.3x_Home_02_video (34)_f30.png,sitting
fa1_outputs\balanced\normal\aug266_B_rotated_15deg_Home_01_video (25)_f53.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (18)_f131.png,standing
fa1_outputs\balanced\standing\Home_01_video (9)_f126.png,standing
fa1_outputs\balanced\fall\Home_02_video (37)_f132.png,fall
fa1_outputs\balanced\sitting\aug793_B_rotated_15deg_Home_02_video (38)_f144.png,sitting
fa1_outputs\balanced\walking\aug964_B_rotated_15deg_Home_02_video (50)_f62.png,walking
fa1_outputs\balanced\normal\Home_02_video (38)_f168.png,normal
fa1_outputs\balanced\standing\Office_video (29)_f457.png,standing
fa1_outputs\balanced\normal\Coffee_room_01_video (45)_f188.png,normal
fa1_outputs\balanced\walking\aug219_D_zoom_1.3x_Coffee_room_01_video (30)_f54.png,walking
fa1_outputs\balanced\walking\aug763_C_flipped_Home_02_video (60)_f62.png,walking
fa1_outputs\balanced\standing\Coffee_room_02_video (59)_f125.png,standing
fa1_outputs\balanced\standing\Home_02_video (56)_f180.png,standing
fa1_outputs\balanced\standing\Coffee_room_02_video (51)_f40.png,standing
fa1_outputs\balanced\normal\Home_02_video (33)_f120.png,normal
fa1_outputs\balanced\fall\aug163_C_flipped_Coffee_room_01_video (34)_f357.png,fall
fa1_outputs\balanced\normal\aug340_brightness_jitter_Home_02_video (38)_f115.png,normal
fa1_outputs\balanced\walking\aug813_D_zoom_1.3x_Home_02_video (37)_f0.png,walking
fa1_outputs\balanced\walking\aug461_C_flipped_Home_02_video (47)_f252.png,walking
fa1_outputs\balanced\normal\aug320_brightness_jitter_Home_02_video (32)_f48.png,normal
fa1_outputs\balanced\standing\Coffee_room_02_video (50)_f1221.png,standing
fa1_outputs\balanced\sitting\aug247_D_zoom_1.3x_Home_01_video (16)_f66.png,sitting
fa1_outputs\balanced\standing\Home_02_video (44)_f117.png,standing
fa1_outputs\balanced\fall\Coffee_room_02_video (60)_f157.png,fall
fa1_outputs\balanced\normal\aug392_D_zoom_1.3x_Home_02_video (53)_f0.png,normal
fa1_outputs\balanced\standing\Office_video (13)_f198.png,standing
fa1_outputs\balanced\normal\Office_video (3)_f350.png,normal
fa1_outputs\balanced\walking\aug91_brightness_jitter_Home_01_video (20)_f135.png,walking
fa1_outputs\balanced\standing\Home_01_video (28)_f135.png,standing
fa1_outputs\balanced\walking\aug969_B_rotated_15deg_Home_02_video (53)_f27.png,walking
fa1_outputs\balanced\sitting\aug720_D_zoom_1.3x_Coffee_room_01_video (30)_f126.png,sitting
fa1_outputs\balanced\fall\aug127_C_flipped_Coffee_room_01_video (3)_f251.png,fall
fa1_outputs\balanced\standing\Lecture_room_video (24)_f144.png,standing
fa1_outputs\balanced\walking\aug692_D_zoom_1.3x_Home_02_video (60)_f62.png,walking
fa1_outputs\balanced\standing\Office_video (25)_f741.png,standing
fa1_outputs\balanced\walking\aug153_brightness_jitter_Coffee_room_01_video (5)_f36.png,walking
fa1_outputs\balanced\normal\Office_video (7)_f43.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (20)_f0.png,standing
fa1_outputs\balanced\sitting\aug609_C_flipped_Home_01_video (29)_f33.png,sitting
fa1_outputs\balanced\sitting\aug295_brightness_jitter_Office_video (16)_f85.png,sitting
fa1_outputs\balanced\walking\aug626_B_rotated_15deg_Lecture_room_video (7)_f235.png,walking
fa1_outputs\balanced\fall\aug83_C_flipped_Coffee_room_01_video (20)_f352.png,fall
fa1_outputs\balanced\normal\Office_video (33)_f399.png,normal
fa1_outputs\balanced\fall\Coffee_room_01_video (28)_f65.png,fall
fa1_outputs\balanced\sitting\aug411_B_rotated_15deg_Coffee_room_02_video (57)_f112.png,sitting
fa1_outputs\balanced\normal\Coffee_room_02_video (66)_f119.png,normal
fa1_outputs\balanced\walking\aug19_brightness_jitter_Home_01_video (20)_f129.png,walking
fa1_outputs\balanced\standing\Coffee_room_01_video (40)_f70.png,standing
fa1_outputs\balanced\walking\Home_02_video (49)_f273.png,walking
fa1_outputs\balanced\fall\aug128_B_rotated_15deg_Coffee_room_01_video (3)_f261.png,fall
fa1_outputs\balanced\standing\Coffee_room_02_video (63)_f119.png,standing
fa1_outputs\balanced\normal\aug80_C_flipped_Coffee_room_01_video (30)_f0.png,normal
fa1_outputs\balanced\sitting\aug780_C_flipped_Home_01_video (26)_f27.png,sitting
fa1_outputs\balanced\normal\Home_02_video (42)_f100.png,normal
fa1_outputs\balanced\walking\aug895_B_rotated_15deg_Home_02_video (52)_f21.png,walking
fa1_outputs\balanced\standing\Home_01_video (2)_f96.png,standing
fa1_outputs\balanced\normal\aug337_C_flipped_Home_02_video (37)_f60.png,normal
fa1_outputs\balanced\walking\aug35_B_rotated_15deg_Home_02_video (47)_f252.png,walking
fa1_outputs\balanced\sitting\aug426_brightness_jitter_Home_01_video (23)_f144.png,sitting
fa1_outputs\balanced\sitting\aug553_B_rotated_15deg_Coffee_room_01_video (34)_f103.png,sitting
fa1_outputs\balanced\sitting\aug312_brightness_jitter_Office_video (24)_f331.png,sitting
fa1_outputs\balanced\standing\Lecture_room_video (20)_f59.png,standing
fa1_outputs\balanced\fall\aug108_brightness_jitter_Coffee_room_01_video (27)_f151.png,fall
fa1_outputs\balanced\walking\aug862_B_rotated_15deg_Coffee_room_01_video (38)_f88.png,walking
fa1_outputs\balanced\fall\Coffee_room_02_video (64)_f162.png,fall
fa1_outputs\balanced\fall\Home_01_video (22)_f144.png,fall
fa1_outputs\balanced\normal\Home_02_video (44)_f31.png,normal
fa1_outputs\balanced\fall\aug167_C_flipped_Coffee_room_01_video (35)_f74.png,fall
fa1_outputs\balanced\standing\Home_02_video (54)_f194.png,standing
fa1_outputs\balanced\standing\Home_02_video (45)_f27.png,standing
fa1_outputs\balanced\walking\aug715_D_zoom_1.3x_Coffee_room_01_video (24)_f66.png,walking
fa1_outputs\balanced\walking\aug939_D_zoom_1.3x_Coffee_room_02_video (70)_f167.png,walking
fa1_outputs\balanced\normal\Office_video (21)_f385.png,normal
fa1_outputs\balanced\normal\Home_02_video (39)_f153.png,normal
fa1_outputs\balanced\fall\Home_01_video (28)_f172.png,fall
fa1_outputs\balanced\standing\Coffee_room_02_video (52)_f53.png,standing
fa1_outputs\balanced\fall\aug199_B_rotated_15deg_Coffee_room_01_video (40)_f283.png,fall
fa1_outputs\balanced\normal\aug223_brightness_jitter_Home_01_video (19)_f24.png,normal
fa1_outputs\balanced\fall\Coffee_room_01_video (3)_f232.png,fall
fa1_outputs\balanced\normal\Office_video (33)_f383.png,normal
fa1_outputs\balanced\normal\Office_video (4)_f40.png,normal
fa1_outputs\balanced\fall\Coffee_room_01_video (32)_f206.png,fall
fa1_outputs\balanced\sitting\aug622_brightness_jitter_Home_02_video (45)_f151.png,sitting
fa1_outputs\balanced\standing\Office_video (31)_f76.png,standing
fa1_outputs\balanced\standing\Home_02_video (39)_f48.png,standing
fa1_outputs\balanced\standing\Office_video (10)_f80.png,standing
fa1_outputs\balanced\walking\aug861_brightness_jitter_Coffee_room_01_video (38)_f70.png,walking
fa1_outputs\balanced\standing\Home_02_video (45)_f86.png,standing
fa1_outputs\balanced\walking\aug431_brightness_jitter_Coffee_room_01_video (24)_f66.png,walking
fa1_outputs\balanced\fall\Coffee_room_01_video (18)_f215.png,fall
fa1_outputs\balanced\walking\aug571_B_rotated_15deg_Coffee_room_01_video (17)_f19.png,walking
fa1_outputs\balanced\standing\Home_02_video (44)_f125.png,standing
fa1_outputs\balanced\normal\aug5_C_flipped_Coffee_room_01_video (10)_f316.png,normal
fa1_outputs\balanced\standing\Coffee_room_02_video (66)_f208.png,standing
fa1_outputs\balanced\fall\aug106_B_rotated_15deg_Coffee_room_01_video (25)_f209.png,fall
fa1_outputs\balanced\fall\aug124_B_rotated_15deg_Coffee_room_01_video (3)_f232.png,fall
fa1_outputs\balanced\walking\aug203_B_rotated_15deg_Office_video (18)_f459.png,walking
fa1_outputs\balanced\fall\aug172_C_flipped_Coffee_room_01_video (36)_f1095.png,fall
fa1_outputs\balanced\normal\aug284_C_flipped_Home_01_video (3)_f90.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (19)_f613.png,standing
fa1_outputs\balanced\sitting\aug474_B_rotated_15deg_Office_video (19)_f123.png,sitting
fa1_outputs\balanced\normal\Coffee_room_01_video (8)_f129.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (20)_f74.png,standing
fa1_outputs\balanced\sitting\Home_02_video (31)_f195.png,sitting
fa1_outputs\balanced\normal\aug354_B_rotated_15deg_Home_02_video (39)_f72.png,normal
fa1_outputs\balanced\walking\aug689_B_rotated_15deg_Home_02_video (55)_f162.png,walking
fa1_outputs\balanced\standing\Lecture_room_video (19)_f715.png,standing
fa1_outputs\balanced\standing\Office_video (20)_f106.png,standing
fa1_outputs\balanced\walking\aug209_C_flipped_Office_video (20)_f212.png,walking
fa1_outputs\balanced\standing\Home_01_video (8)_f35.png,standing
fa1_outputs\balanced\standing\Home_02_video (57)_f90.png,standing
fa1_outputs\balanced\sitting\aug524_brightness_jitter_Office_video (4)_f128.png,sitting
fa1_outputs\balanced\walking\aug369_D_zoom_1.3x_Coffee_room_02_video (60)_f55.png,walking
fa1_outputs\balanced\standing\Office_video (26)_f99.png,standing
fa1_outputs\balanced\normal\Home_01_video (19)_f96.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (21)_f678.png,standing
fa1_outputs\balanced\sitting\Coffee_room_01_video (31)_f212.png,sitting
fa1_outputs\balanced\fall\aug173_B_rotated_15deg_Coffee_room_01_video (36)_f1102.png,fall
fa1_outputs\balanced\sitting\aug158_D_zoom_1.3x_Office_video (3)_f93.png,sitting
fa1_outputs\balanced\sitting\aug575_brightness_jitter_Coffee_room_02_video (55)_f121.png,sitting
fa1_outputs\balanced\fall\aug7_brightness_jitter_Coffee_room_01_video (1)_f78.png,fall
fa1_outputs\balanced\fall\Home_01_video (8)_f132.png,fall
fa1_outputs\balanced\sitting\aug92_D_zoom_1.3x_Home_02_video (44)_f274.png,sitting
fa1_outputs\balanced\walking\aug187_D_zoom_1.3x_Home_02_video (53)_f21.png,walking
fa1_outputs\balanced\fall\aug408_B_rotated_15deg_Home_01_video (4)_f149.png,fall
fa1_outputs\balanced\sitting\aug271_brightness_jitter_Home_02_video (45)_f162.png,sitting
fa1_outputs\balanced\walking\aug653_C_flipped_Coffee_room_02_video (60)_f55.png,walking
fa1_outputs\balanced\walking\aug110_C_flipped_Home_02_video (49)_f78.png,walking
fa1_outputs\balanced\walking\aug701_brightness_jitter_Office_video (18)_f478.png,walking
fa1_outputs\balanced\standing\Home_02_video (50)_f124.png,standing
fa1_outputs\balanced\fall\Coffee_room_02_video (55)_f223.png,fall
fa1_outputs\balanced\sitting\aug322_B_rotated_15deg_Office_video (27)_f608.png,sitting
fa1_outputs\balanced\walking\aug888_C_flipped_Home_02_video (48)_f0.png,walking
fa1_outputs\balanced\normal\Coffee_room_02_video (59)_f219.png,normal
fa1_outputs\balanced\sitting\aug445_D_zoom_1.3x_Home_02_video (44)_f282.png,sitting
fa1_outputs\balanced\standing\Lecture_room_video (6)_f71.png,standing
fa1_outputs\balanced\normal\Coffee_room_01_video (35)_f115.png,normal
fa1_outputs\balanced\sitting\aug782_D_zoom_1.3x_Home_01_video (26)_f54.png,sitting
fa1_outputs\balanced\fall\Coffee_room_01_video (10)_f224.png,fall
fa1_outputs\balanced\sitting\Office_video (3)_f46.png,sitting
fa1_outputs\balanced\normal\Home_02_video (35)_f43.png,normal
fa1_outputs\balanced\standing\Coffee_room_02_video (59)_f0.png,standing
fa1_outputs\balanced\sitting\aug825_brightness_jitter_Office_video (18)_f536.png,sitting
fa1_outputs\balanced\walking\aug14_C_flipped_Coffee_room_02_video (60)_f55.png,walking
fa1_outputs\balanced\standing\Office_video (22)_f176.png,standing
fa1_outputs\balanced\sitting\Coffee_room_01_video (34)_f166.png,sitting
fa1_outputs\balanced\standing\Home_02_video (45)_f43.png,standing
fa1_outputs\balanced\standing\Home_02_video (43)_f50.png,standing
fa1_outputs\balanced\normal\Coffee_room_01_video (10)_f316.png,normal
fa1_outputs\balanced\standing\Coffee_room_01_video (26)_f173.png,standing
fa1_outputs\balanced\standing\Coffee_room_02_video (57)_f422.png,standing
fa1_outputs\balanced\fall\Coffee_room_01_video (2)_f212.png,fall
fa1_outputs\balanced\sitting\Office_video (3)_f186.png,sitting
fa1_outputs\balanced\fall\Coffee_room_01_video (40)_f283.png,fall
fa1_outputs\balanced\sitting\Office_video (30)_f935.png,sitting
fa1_outputs\balanced\walking\aug227_C_flipped_Coffee_room_02_video (60)_f55.png,walking
fa1_outputs\balanced\fall\Coffee_room_01_video (19)_f129.png,fall
fa1_outputs\balanced\sitting\aug581_C_flipped_Coffee_room_02_video (56)_f107.png,sitting
fa1_outputs\balanced\sitting\aug270_brightness_jitter_Home_02_video (45)_f151.png,sitting
fa1_outputs\balanced\standing\Coffee_room_01_video (48)_f155.png,standing
fa1_outputs\balanced\standing\Coffee_room_01_video (20)_f266.png,standing
fa1_outputs\balanced\sitting\Home_01_video (26)_f54.png,sitting
fa1_outputs\balanced\fall\Home_02_video (31)_f208.png,fall
fa1_outputs\balanced\walking\aug505_D_zoom_1.3x_Coffee_room_01_video (38)_f140.png,walking
fa1_outputs\balanced\walking\Office_video (19)_f41.png,walking
fa1_outputs\balanced\fall\Coffee_room_01_video (11)_f382.png,fall
fa1_outputs\balanced\normal\Home_02_video (46)_f0.png,normal
fa1_outputs\balanced\standing\Office_video (28)_f202.png,standing
fa1_outputs\balanced\standing\Coffee_room_01_video (10)_f181.png,standing
fa1_outputs\balanced\normal\Office_video (8)_f366.png,normal
fa1_outputs\balanced\walking\aug282_D_zoom_1.3x_Office_video (33)_f159.png,walking
fa1_outputs\balanced\standing\Office_video (13)_f297.png,standing
fa1_outputs\balanced\fall\Coffee_room_02_video (54)_f157.png,fall
fa1_outputs\balanced\fall\aug112_D_zoom_1.3x_Coffee_room_01_video (27)_f189.png,fall
fa1_outputs\balanced\fall\aug246_C_flipped_Coffee_room_01_video (7)_f126.png,fall
fa1_outputs\balanced\walking\aug758_B_rotated_15deg_Home_02_video (54)_f54.png,walking
fa1_outputs\balanced\sitting\aug736_D_zoom_1.3x_Coffee_room_01_video (40)_f0.png,sitting
fa1_outputs\balanced\normal\aug189_D_zoom_1.3x_Coffee_room_02_video (64)_f185.png,normal
fa1_outputs\balanced\sitting\aug415_brightness_jitter_Coffee_room_02_video (62)_f105.png,sitting
fa1_outputs\balanced\standing\Coffee_room_02_video (64)_f26.png,standing
fa1_outputs\balanced\standing\Office_video (32)_f108.png,standing
fa1_outputs\balanced\sitting\aug81_B_rotated_15deg_Home_01_video (29)_f33.png,sitting
fa1_outputs\balanced\standing\Office_video (18)_f229.png,standing
fa1_outputs\balanced\walking\aug795_B_rotated_15deg_Coffee_room_02_video (60)_f55.png,walking
fa1_outputs\balanced\sitting\aug274_D_zoom_1.3x_Home_02_video (45)_f194.png,sitting
fa1_outputs\balanced\normal\aug156_B_rotated_15deg_Coffee_room_02_video (52)_f134.png,normal
fa1_outputs\balanced\normal\Office_video (32)_f380.png,normal
fa1_outputs\balanced\normal\Home_02_video (44)_f251.png,normal
fa1_outputs\balanced\walking\aug293_D_zoom_1.3x_Coffee_room_01_video (38)_f70.png,walking
fa1_outputs\balanced\fall\Coffee_room_02_video (61)_f1182.png,fall
fa1_outputs\balanced\standing\Home_02_video (60)_f117.png,standing
fa1_outputs\balanced\sitting\aug35_D_zoom_1.3x_Coffee_room_01_video (42)_f31.png,sitting
fa1_outputs\balanced\sitting\aug842_brightness_jitter_Office_video (24)_f82.png,sitting
fa1_outputs\balanced\standing\Home_01_video (14)_f172.png,standing
fa1_outputs\balanced\walking\aug145_C_flipped_Coffee_room_01_video (17)_f19.png,walking
fa1_outputs\balanced\sitting\aug257_B_rotated_15deg_Home_01_video (29)_f33.png,sitting
fa1_outputs\balanced\fall\aug137_C_flipped_Coffee_room_01_video (31)_f162.png,fall
fa1_outputs\balanced\standing\Coffee_room_01_video (41)_f191.png,standing
fa1_outputs\balanced\walking\aug869_D_zoom_1.3x_Home_01_video (11)_f273.png,walking
fa1_outputs\balanced\standing\Home_02_video (52)_f81.png,standing
fa1_outputs\balanced\standing\Coffee_room_02_video (67)_f277.png,standing
fa1_outputs\balanced\walking\aug144_C_flipped_Coffee_room_01_video (12)_f45.png,walking
fa1_outputs\balanced\fall\aug468_brightness_jitter_Office_video (14)_f155.png,fall
fa1_outputs\balanced\standing\Lecture_room_video (2)_f126.png,standing
fa1_outputs\balanced\normal\Lecture_room_video (10)_f345.png,normal
fa1_outputs\balanced\normal\Coffee_room_01_video (32)_f266.png,normal
fa1_outputs\balanced\fall\Office_video (6)_f373.png,fall
fa1_outputs\balanced\normal\aug66_D_zoom_1.3x_Coffee_room_01_video (24)_f53.png,normal
fa1_outputs\balanced\sitting\aug210_C_flipped_Coffee_room_01_video (42)_f19.png,sitting
fa1_outputs\balanced\fall\Coffee_room_01_video (17)_f94.png,fall
fa1_outputs\balanced\sitting\Coffee_room_02_video (70)_f0.png,sitting
fa1_outputs\balanced\sitting\aug657_C_flipped_Office_video (23)_f429.png,sitting
fa1_outputs\balanced\normal\Home_02_video (37)_f210.png,normal
fa1_outputs\balanced\standing\Coffee_room_01_video (36)_f481.png,standing
fa1_outputs\balanced\walking\aug221_brightness_jitter_Coffee_room_01_video (38)_f140.png,walking
fa1_outputs\balanced\sitting\aug348_C_flipped_Office_video (4)_f128.png,sitting
fa1_outputs\balanced\normal\aug234_D_zoom_1.3x_Home_01_video (20)_f54.png,normal
fa1_outputs\balanced\fall\aug422_B_rotated_15deg_Home_01_video (9)_f152.png,fall
fa1_outputs\balanced\sitting\aug389_B_rotated_15deg_Coffee_room_01_video (43)_f0.png,sitting
fa1_outputs\balanced\sitting\aug443_D_zoom_1.3x_Home_02_video (41)_f216.png,sitting
fa1_outputs\balanced\fall\Home_02_video (32)_f76.png,fall
fa1_outputs\balanced\walking\Office_video (19)_f263.png,walking
fa1_outputs\balanced\walking\aug262_B_rotated_15deg_Home_02_video (55)_f0.png,walking
fa1_outputs\balanced\fall\aug433_D_zoom_1.3x_Home_02_video (32)_f76.png,fall
fa1_outputs\balanced\fall\aug10_B_rotated_15deg_Coffee_room_01_video (10)_f211.png,fall
fa1_outputs\balanced\standing\Lecture_room_video (4)_f241.png,standing
fa1_outputs\balanced\standing\Lecture_room_video (26)_f178.png,standing
fa1_outputs\balanced\walking\aug796_C_flipped_Coffee_room_02_video (69)_f641.png,walking
fa1_outputs\balanced\fall\Coffee_room_01_video (34)_f357.png,fall
fa1_outputs\balanced\normal\aug114_B_rotated_15deg_Coffee_room_01_video (4)_f25.png,normal
fa1_outputs\balanced\normal\Office_video (15)_f63.png,normal
fa1_outputs\balanced\normal\aug314_B_rotated_15deg_Home_02_video (31)_f156.png,normal
fa1_outputs\balanced\standing\Coffee_room_02_video (69)_f128.png,standing
fa1_outputs\balanced\walking\aug753_C_flipped_Home_02_video (52)_f21.png,walking
fa1_outputs\balanced\sitting\Coffee_room_02_video (57)_f140.png,sitting
fa1_outputs\balanced\normal\aug358_C_flipped_Home_02_video (41)_f180.png,normal
fa1_outputs\balanced\walking\aug783_brightness_jitter_Coffee_room_01_video (12)_f45.png,walking
fa1_outputs\balanced\standing\Office_video (23)_f802.png,standing
fa1_outputs\balanced\sitting\aug731_brightness_jitter_Coffee_room_01_video (34)_f166.png,sitting
fa1_outputs\balanced\standing\Home_02_video (55)_f81.png,standing
fa1_outputs\balanced\sitting\Coffee_room_01_video (22)_f57.png,sitting
